TIPO_ELECCION;AÑO;MES;COD_CAND;SIGLAS_CAND;DENOM_CAND;COD_NPROV;COD_NAUT;COD_NNAC
4;2015;5;81257;CANDIDATOS;CANDIDATOS INDEPENDIENTES DE ORTIGOSA;1257;1257;1257
4;2015;5;81262;GANEMOS PAL;CANDIDATURA CIUDADANA: GANEMOS PALENCIA;3302;3302;3302
4;2015;5;81313;C.I.;CANDIDATURA INDEPENDIENTE;1313;1313;1313
4;2015;5;81314;C.I.C.;CANDIDATURA INDEPENDIENTE CASAVEJANA;1314;1314;1314
4;2015;5;81315;CI-CCD;CANDIDATURA INDEPENDIENTE-CIUDADANOS DE CENTRO DEM;1315;1315;1315
4;2015;5;81317;CIA;CANDIDATURA INDEPENDIENTE DE ALDEA DE SAN MIGUEL;1317;1317;1317
4;2015;5;81318;CIA;CANDIDATURA INDEPENDIENTE DE ARMUÑA;1318;1318;1318
4;2015;5;81320;C.I.B.;CANDIDATURA INDEPENDIENTE DE BUENAVISTA;1320;1320;1320
4;2015;5;81331;CISTODOM;CANDIDATURA INDEPENDIENTE DE SANTO DOMINGO DE LAS;1331;1331;1331
4;2015;5;81332;C.I.T;CANDIDATURA INDEPENDIENTE DE TAMARIZ;1332;1332;1332
4;2015;5;81336;CIV;CANDIDATURA INDEPENDIENTE DE VERTAVILLO;1336;1336;1336
4;2015;5;81343;C.I.P.C.;CANDIDATURA INDEPENDIENTE POR CUBILLOS;1343;1343;1343
4;2015;5;81344;C.I.SAN PED;CANDIDATURA INDEPENDIENTE SAN PEDRO DEL ARROYO;1344;1344;1344
4;2015;5;81345;CIVE;CANDIDATURA INDEPENDIENTE VECINAL;1345;1345;1345
4;2015;5;81354;CV;CANDIDATURA POR VALLEJERA;1354;1354;1354
4;2015;5;81363;CUI;CANDIDATURA UNITARIA DE IZQUIERDAS (IUCyL/RPS)/CUI;1363;1363;1363
4;2015;5;81381;C.I.;CARBAJOSA INDEPENDIENTE;1381;1381;1381
4;2015;5;81386;CBC-PCAS-PA;CASTELLANOS DE BRIONGOS DE CERVERA-PARTIDO CASTELL;4133;4133;4133
4;2015;5;81393;TOMA LA PAL;CASTRILLO TEJERIEGO TOMA LA PALABRA;5432;3302;3302
4;2015;5;81394;TOMA LA PAL;CASTRODEZA TOMA LA PALABRA;5432;3302;3302
4;2015;5;81416;CTP;CIGALES TAMBIEN PUEDE;1416;1416;1416
4;2015;5;81417;TOMA LA PAL;CIGALES TOMA LA PALABRA;5432;3302;3302
4;2015;5;81423;C's;CIUDADANOS;1456;1456;1456
4;2015;5;81441;C'f;CIUDADANOS-FUENTELAPEÑA;1456;1456;1456
4;2015;5;81445;CIB;CIUDADANOS INDEPENDIENTES POR BURGOHONDO;1445;1445;1445
4;2015;5;81447;CIUDADANOS;CIUDADANOS INDEPENDIENTES POR MUÑOGRANDE;1447;1447;1447
4;2015;5;81450;CILUS;CIUDADANOS LIBRES UNIDOS;1450;1450;1450
4;2015;5;81456;C's;CIUDADANOS-PARTIDO DE LA CIUDADANIA;1456;1456;1456
4;2015;5;81457;C'S;CIUDADANOS-PARTIDO DE LA CIUDADANIA;1456;1456;1456
4;2015;5;81462;C's;CIUDADANOS-PARTIDO DE LA CIUDADANÍA;1456;1456;1456
4;2015;5;81465;CxByC;CIUDADANOS POR BEJAR;1465;1465;1465
4;2015;5;81471;CXVDJ;CIUDADANOS POR VALENCIA DE DON JUAN;1471;1471;1471
4;2015;5;81474;C.R.A;CIUDADANOS RURALES AGRUPADOS;1476;1476;1476
4;2015;5;81475;C.R.A.;CIUDADANOS RURALES AGRUPADOS;1476;1476;1476
4;2015;5;81476;CRA;CIUDADANOS RURALES AGRUPADOS;1476;1476;1476
4;2015;5;81479;C.D.C.;CIUDADOS DEL CONDADO;1479;1479;1479
4;2015;5;81511;ABI;COALICION ELECTORAL AGRUPACION BARRUELANA INDEPEND;4133;4133;4133
4;2015;5;81517;COALICION E;COALICION EN COMUN;1517;1517;1517
4;2015;5;5088;UB;UNION BAGAÑETA;5088;5088;5088
4;2015;5;5089;U.C.NIGRAN;UNION CENTRISTA DE NIGRAN;5089;5089;5089
4;2015;5;5090;U.C.B.;UNION CENTRO BENALMADENA;5090;5090;5090
4;2015;5;5091;UCMI;UNIÓN CERRO MURIANO INDEPENDIENTE;5091;5091;5091
4;2015;5;5092;U.C.U.C.;UNION CIDADA - UNION CIUDADANA;5092;5092;5092
4;2015;5;5093;UCOR;UNIÓN CORDOBESA;5093;5093;5093
4;2015;5;5094;UC;UNION CORUÑESA - CIUDADANOS;5094;5094;5094
4;2015;5;5095;UPAC;UNION DAS PARROQUIAS DE CANGAS;5095;5095;5095
4;2015;5;5096;UdCX;UNION DE CENTRO XERESA;5096;5096;5096
4;2015;5;5097;UCIN;UNION DE CIUDADANOS INDEPENDIENTES;5097;5097;5097
4;2015;5;5101;UCIP;UNIÓN DE CIUDADANOS INDEPENDIENTES PROGRESISTAS;5101;5101;5101
4;2015;5;5102;UNITE;UNION DE INDEPENDIENTES DE TEROR;5102;5102;5102
4;2015;5;5103;U.I.O;UNION DE IZQUIERDAS DE ORKOIEN;5103;5103;5103
4;2015;5;5104;UN.P.A.;UNIÓN DEL PUEBLO DE ALPEDRETE;5104;5104;5104
4;2015;5;5106;UPL;UNION DEL PUEBLO LEONES;5106;5106;5106
4;2015;5;5109;UPN;UNIÓN DEL PUEBLO NAVARRO;5109;5109;5109
4;2015;5;5112;U.D.M.R.;UNIÓN DE MANZANARES EL REAL;5112;5112;5112
4;2015;5;5113;UDPñ;UNIÓN DEMÓCRATA PEÑARRIBLENSE;5113;5113;5113
4;2015;5;5114;UDCh;UNION DEMOCRATICA CHURRIANA;5114;5114;5114
4;2015;5;5115;U.D.D.L.;UNION DEMOCRATICA DA LOURIÑA;5115;5115;5115
4;2015;5;5116;UDLEPE;UNION DEMOCRATICA DE LEPE;5116;5116;5116
4;2015;5;5118;UDEI;UNIÓN DEMOCRÁTICA ISLEÑA;5118;5118;5118
4;2015;5;5119;U.D.J;UNION DEMOCRATICA JABALQUINTO;5119;5119;5119
4;2015;5;5120;U.D.V.Q.;UNIÓN DEMOCRÁTICA POR VILLANUEVA Y LA QUINTERÍA;5120;5120;5120
4;2015;5;5121;U.D.U.;UNION DEMOCRATICA UBETENSE;5121;5121;5121
4;2015;5;5122;U.R.E.-E.E.;UNIÓN DE REPUBLICANOS DE EUSKADI - EUSKADIKO ERREP;5122;5122;5122
4;2015;5;5123;UDT;UNIÓN DE TODOS;5123;5123;5123
4;2015;5;5124;U.V.Y.;UNION DE VECINOS DE YELES;5124;5124;5124
4;2015;5;5125;UEN;UNION ELECTORAL POR EL PROGRESO DE LA NAVA;5125;5125;5125
4;2015;5;5126;UF;UNIÓN FRONTERA;5126;5126;5126
4;2015;5;5127;UN-IB;UNION IBERICA;5127;5127;5127
4;2015;5;5128;UNIÓN INDEP;UNIÓN INDEPENDIENTE;5128;5128;5128
4;2015;5;5129;UIDM;UNION INDEPENDIENTE DE MAZARRON;5129;5129;5129
4;2015;5;5130;UNIDE;UNION INDEPENDIENTE DEMOCRATICA;5130;5130;5130
4;2015;5;5131;UNION SM;UNIÓN INDEPENDIENTE DE SAN MARTÍN DE LA VEGA;5131;5131;5131
4;2015;5;5132;U.I.V.B.;UNIÓN INDEPENDIENTE VEGA BAJA;5132;5132;5132
4;2015;5;5133;ULIA;UNION LOCAL INDEPEDIENTE ANDALUZA;5133;5133;5133
4;2015;5;5134;U.M.V.R.M.;UNION MINERA DE VILLANUEVA DEL RIO Y MINAS;5134;5134;5134
4;2015;5;5135;U.M.10;UNION MOJAQUERA 10;5135;5135;5135
4;2015;5;5136;UNIMO;UNIÓN MOLAR;5136;5136;5136
4;2015;5;5138;U.PE.I.;UNION PERALTESA DE IZQUIERDAS;5138;5138;5138
4;2015;5;5139;U.PILAREÑA;UNION PILAREÑA;5139;5139;5139
4;2015;5;5140;Upil;Unión Piloñesa;5140;5140;5140
4;2015;5;5141;UPDN;UNION POPULAR DE DAYA NUEVA;5141;5141;5141
4;2015;5;5142;UPdN;UNION POPULAR DE NAQUERA;5142;5142;5142
4;2015;5;5143;UnPLC-I;UNION POPULAR LIBERAL Y CENTRISTA - INDEPENDIENTES;5143;5143;5143
4;2015;5;5144;UPPR;UNION POPULAR POR ROBLEDO;5144;5144;5144
4;2015;5;5145;UPAL;UNIÓN POR ALMERÍA;5145;5145;5145
4;2015;5;5146;UxC;UNION POR CAMBRE;5146;5146;5146
4;2015;5;5147;UCB;UNION POR CASAS BAJAS;5147;5147;5147
4;2015;5;5148;ULEG;UNION POR LEGANES;5148;5148;5148
4;2015;5;5150;ULP;UNION POR LIERGANES Y PAMANES;5150;5150;5150
4;2015;5;5151;UxO;UNION POR ORDES;5151;5151;5151
4;2015;5;5153;UPF;UNION PROGRESISTA DE FUENCALIENTE;5153;5153;5153
4;2015;5;5154;UPrL;UNION PROGRESISTA POR LIBRILLA;5154;5154;5154
4;2015;5;5155;U.P.C.P;UNION PROGRESO CAMPOS DEL PARAISO;5155;5155;5155
4;2015;5;5163;UPyD;UNIÓN PROGRESO Y DEMOCRACIA;5163;5163;5163
4;2015;5;5167;URCi;UNION REFORMISTA CIUDADANA;5167;5167;5167
4;2015;5;5168;U.R.D. EL P;UNIÓN REGENERADORA DEMOCRATICA (EL PUEBLO);5168;5168;5168
4;2015;5;5169;URAS;Unión Renovadora Asturiana;5169;5169;5169
4;2015;5;5170;USPC;Unión Social Progresista de Corvera;5170;5170;5170
4;2015;5;5171;U.S.I.A.;UNIÓN SOLIDARIA INDEPENDIENTE DE LA ADRADA;5171;5171;5171
4;2015;5;5173;UNIÓN UTEBO;UNIÓN UTEBO;5173;5173;5173
4;2015;5;5174;UVA;UNION VALLENSE;5174;5174;5174
4;2015;5;5175;UYD;UNION Y DESARROLLO;5175;5175;5175
4;2015;5;5176;UperA;UNIÓ PER ALCÚDIA;5176;5176;5176
4;2015;5;5177;UxB;UNIO PER BINISSALEM;5177;5177;5177
4;2015;5;5179;C.U.Z.;UNITARIA DE ZUÑIGA;5179;5179;5179
4;2015;5;5180;UC 11-RCAT;UNITAT CUBELLENCA - REAGRUPAMENT;5180;5180;5180
4;2015;5;5186;UDEM;UNITAT I DEFENSA D'EMPURIABRAVA;5186;5186;5186
4;2015;5;5187;UiPM;UNITAT I PROGRÉS MUNICIPAL;5187;5187;5187
4;2015;5;5188;ULI;UNITAT LOCAL INDEPENDENT;5188;5188;5188
4;2015;5;5191;UxL:AC;UNITAT PER LLUTXENT: ACORD CIUTADÀ;5191;5191;5191
4;2015;5;5192;UpVV;UNITAT PER VILANOVA;5192;5192;5192
4;2015;5;5194;U.F.P.;UNITS FEM POBLE;5194;5194;5194
4;2015;5;5195;UPC;UNITS PEL CANVI;5195;5195;5195
4;2015;5;10321;AESSPV;AGRUPACION DE ELECTORES SI SE PUEDE VILLANUEVA;321;321;321
4;2015;5;10322;SIP;AGRUPACION DE ELECTORES SOCIALISTAS INDEPENDIENTES;322;322;322
4;2015;5;10327;S.V.;AGRUPACION DE ELECTORES SOMOS VECIN@S;327;327;327
4;2015;5;10331;tod@s;AGRUPACION DE ELECTORES - tod@s-;331;331;331
4;2015;5;10333;TRABAJEMOS;AGRUPACION DE ELECTORES TRABAJEMOS;333;333;333
4;2015;5;10334;TRABUCO SI;AGRUPACION DE ELECTORES TRABUCO SOLUCION INDEPENDI;334;334;334
4;2015;5;10335;UPA;AGRUPACIÓN DE ELECTORES UNIDOS POR ALMADÉN;335;335;335
4;2015;5;10336;A.E.U.C.;AGRUPACION DE ELECTORES UNIDOS POR EL CAMBIO;336;336;336
4;2015;5;10339;UNP;AGRUPACION DE ELECTORES UNION NUEVA PATERNA;339;339;339
4;2015;5;10342;VAMOS;AGRUPACION DE ELECTORES VAMOS UNION CIUDADANA;342;342;342
4;2015;5;10344;VECINOS;AGRUPACION DE ELECTORES VECINOS;344;344;344
4;2015;5;10345;AEVE;AGRUPACION DE ELECTORES VECINOS DE ESCACENA;345;345;345
4;2015;5;10354;VxV;AGRUPACION DE ELECTORES VECINOS POR EL VALLE;354;354;354
4;2015;5;10363;V.C.I;AGRUPACION DE ELECTORES VILLAMENA CANDIDATURA INDE;363;363;363
4;2015;5;10368;ADEM;AGRUPACION DEMOCRATICA DE ELECTORES DE MANCHA REAL;368;368;368
4;2015;5;10370;ADIA;AGRUPACION DEMOCRATICA INDEPENDIENTE ANDALUCIA;370;370;370
4;2015;5;10371;SOMOS A.S.I;AGRUPACIÓN DE SANTAELLANOS INDEPENDIENTES;371;371;371
4;2015;5;10391;AEAO;AGRUPACION ELECTORAL DE ARROYO DEL OJANCO;391;391;391
4;2015;5;10396;A.E.V.I.;AGRUPACION ELECTORAL DE VILLANUEVA DEL RIO;396;396;396
4;2015;5;10405;GA;AGRUPACION ELECTORAL GANAR ALBOLOTE;405;405;405
4;2015;5;10423;IPLTV;AGRUPACION ELECTORAL INDEPENDIENTES POR LAS TRES V;423;423;423
4;2015;5;10514;AIBAILEN;AGRUPACION INDEPENDIENTE DE BAILEN;514;514;514
4;2015;5;10519;A.I.D.C.;AGRUPACION INDEPENDIENTE DE CAPILEIRA;519;519;519
4;2015;5;10521;AGIC;AGRUPACION INDEPENDIENTE DE CASARABONELA;521;521;521
4;2015;5;10523;AICU;AGRUPACION INDEPENDIENTE DE CIUDADANOS DE UBRIQUE;523;523;523
4;2015;5;10524;A.I.;AGRUPACION INDEPENDIENTE DE CORTES DE LA FRONTERA,;524;524;524
4;2015;5;10556;AVEMA;AGRUPACION INDEPENDIENTE DE MAZAGON;556;556;556
4;2015;5;10632;AIpAL;AGRUPACION INDEPENDIENTE POR ALBANCHEZ;632;632;632
4;2015;5;10672;A.L.B.;AGRUPACION LIBRE BARBATEÑA;672;672;672
4;2015;5;10680;A.M.I.;AGRUPACIÓN MUNICIPAL INDEPENDIENTE VECINOS POR GUA;680;680;680
4;2015;5;10690;A.P.IN. (IC;AGRUPACIÓN PALERMA INDEPENDIENTE (A.P.IN-ICXH);2947;2947;2947
4;2015;5;10697;APZ;AGRUPACION POPULAR DE LA ZUBIA;697;697;697
4;2015;5;10704;A.P.C.;AGRUPACION POR EL CAMBIO;704;704;704
4;2015;5;10710;AXV;AGRUPACION POR VILLANUEVA;710;710;710
4;2015;5;10711;APB;AGRUPACION PROGRESISTA DE BENAOJAN;711;711;711
4;2015;5;10729;A.S.C.;AGRUPACION SOCIALISTA CIGARRERA;729;729;729
4;2015;5;10731;A.S.M.;AGRUPACION SOCIALISTA DE MANILVA;731;731;731
4;2015;5;10756;AVL;AGRUPACION VECINAL POR LAUJAR;756;756;756
4;2015;5;10777;AHORAALMERI;AHORA ALMERIA;777;777;777
4;2015;5;10778;Ahoraalmerí;AHORA ALMERÍA;777;777;777
4;2015;5;10808;AHORA PALMA;AHORA Palma;808;808;808
4;2015;5;10812;ARINCÓN;AHORA RINCÓN;812;812;812
4;2015;5;10818;AHR;AHORASI;819;819;819
4;2015;5;10819;AHR;AHORASÍ;819;819;819
4;2015;5;10820;AHR;AHORA SÍ (BAZA);819;819;819
4;2015;5;10825;PG;AHORA VEGAS PARA LA GENTE;5429;5429;5429
4;2015;5;10830;AHORA HUESC;AHU;830;830;830
4;2015;5;10847;ALCALÁ PUED;ALCALÁ PUEDE;847;847;847
4;2015;5;10854;INDEPENDIEN;ALHAURÍN DESPIERTA;854;854;854
4;2015;5;10856;A.P.R.;ALIANZA POR RONDA;856;856;856
4;2015;5;10885;ACH;ALTERNATIVA CIUDADANA POR HUERCAL;885;885;885
4;2015;5;10886;ACpH-O;ALTERNATIVA CIUDADANA POR HUERCAL-OVERA;886;886;886
4;2015;5;10890;AD;ALTERNATIVA DEMOCRATICA;890;890;890
4;2015;5;10893;ADIM;ALTERNATIVA DEMOCRATICA INDEPENDIENTE DE MOLVIZAR;893;893;893
4;2015;5;10912;Ai-Pro;ALTERNATIVA INDEPENDIENTE - PROGRESISTAS;912;912;912
4;2015;5;10915;ALE;ALTERNATIVA LEPERA;915;915;915
4;2015;5;10916;A.L.;ALTERNATIVA LOCAL DE SIERRA DE YEGUAS;916;916;916
4;2015;5;10921;AMD;ALTERNATIVA MOTOR Y DEPORTES;921;921;921
4;2015;5;10951;APPO;ALTERNATIVA POPULAR POR OGIJARES;951;951;951
4;2015;5;10965;APSM;ALTERNATIVA POR SANLUCAR;965;965;965
4;2015;5;10975;ASALH;ALTERNATIVA SOCIALISTA ALHAURINA;975;975;975
4;2015;5;10980;AxG;ALTERNATIVA x GILENA;980;980;980
4;2015;5;11036;en común;ARCOS EN COMÚN;1036;1036;1036
4;2015;5;11067;ACG;ASAMBLEA CIUDADANA DE GOJAR;1067;1067;1067
4;2015;5;11072;AdD;ASAMBLEA DE DILAR;1072;1072;1072
4;2015;5;11075;AMA-Moron;ASAMBLEA MORONERA ALTERNATIVA;1075;1075;1075
4;2015;5;11224;CMOS;CAMBIEMOS AHORA;1224;1224;1224
4;2015;5;11226;PARA LA GEN;CAMBIEMOS BERJA - PARA LA GENTE;3465;3465;3201
4;2015;5;11238;CP;CAMBIEMOS PINOS-PUENTE;1238;1238;1238
4;2015;5;11239;CP-IULV-CA;CAMBIEMOS POZOBLANCO-IZQUIERDA UNIDA LOS VERDES-CO;3465;3465;3201
4;2015;5;1016;ARA JUNTS A;ARA JUNTS ALBALAT DELS SORELLS;1016;1016;1016
4;2015;5;1019;A.H.B.;ARAMAKO HERRI BATZARRA;1019;1019;1019
4;2015;5;1020;A.H.;ARAMAKO HERRITARRAK;1020;1020;1020
4;2015;5;1021;ARA MAÓ;ARA MAÓ;1021;1021;1021
4;2015;5;1024;ARAH;ARANJUEZ AHORA;1024;1024;1024
4;2015;5;1025;ARANZADI IR;ARANZADI IRUÑEA DENON ARTEAN-PAMPLONA EN COMUN;1025;1025;1025
4;2015;5;1028;ARA PUÇOL;ARA PUÇOL;1028;1028;1028
4;2015;5;1029;APR;ARA PUIG-REIG;1029;1029;1029
4;2015;5;1030;"""A""";ARA PUIGVERD DE LLEIDA;1030;1030;1030
4;2015;5;1035;ARBIDE TALD;ARBIDE TALDEA;1035;1035;1035
4;2015;5;1036;en común;ARCOS EN COMÚN;1036;1036;1036
4;2015;5;1039;ARESO ERAIK;ARESO ERAIKIZ;1039;1039;1039
4;2015;5;1041;ARGANSIP;ARGANDA ¡SI PUEDE!;1041;1041;1041
4;2015;5;1042;ARDT;A RIADA DO TEA;1042;1042;1042
4;2015;5;1044;ARITZMAKUR;ARITZMAKUR;1044;1044;1044
4;2015;5;1046;A.R;ARMENDU;1046;1046;1046
4;2015;5;1050;ARRELAM-API;ARRELAM-APIB;1050;1050;1050
4;2015;5;1051;ARREPUYA-AM;ARREPUYA-AMESCOA BAJA;1051;1051;1051
4;2015;5;1052;AG;ARRIGORRIAGA GARA;1052;1052;1052
4;2015;5;1053;ARRILUZE C.;ARRILUZE C.A.;1053;1053;1053
4;2015;5;1055;A.B.;ARRONIZ BERRIA;1055;1055;1055
4;2015;5;1056;ARROYOMOLIN;ARROYOMOLINOS SI PUEDE;1056;1056;1056
4;2015;5;1059;A.G.D;ARTAJONA GESTION Y DESARROLLO;1059;1059;1059
4;2015;5;1060;ARTAXOA;ARTAXOA;1060;1060;1060
4;2015;5;1063;AHT;ARTZIBAR HERRI TALDEA;1063;1063;1063
4;2015;5;1064;Asamblea Ab;Asamblea Abierta de Andorra;1064;1064;1064
4;2015;5;1065;ABeC;ASAMBLEA BETERA CIUDADANA;1065;1065;1065
4;2015;5;1066;ASAMBLEA BR;ASAMBLEA BRIVIESCA;1066;1066;1066
4;2015;5;1067;ACG;ASAMBLEA CIUDADANA DE GOJAR;1067;1067;1067
4;2015;5;1068;ACM;ASAMBLEA CIUDADANA DE MANZANARES;1068;1068;1068
4;2015;5;1069;ACM;ASAMBLEA CIUDADANA MELIANA;1069;1069;1069
4;2015;5;1070;ACPT;ASAMBLEA CIUDADANA POR TORRELAVEGA;1070;1070;1070
4;2015;5;1071;ACP;ASAMBLEA CIUDADANA PORTUENSE;1071;1071;1071
4;2015;5;1072;AdD;ASAMBLEA DE DILAR;1072;1072;1072
4;2015;5;1073;A.I.C.;ASAMBLEA DE IZQUIERDAS CAPARROSO;1073;1073;1073
4;2015;5;1074;AVESAN;ASAMBLEA DE VECINOS DE SAN MATEO;1074;1074;1074
4;2015;5;1075;AMA-Moron;ASAMBLEA MORONERA ALTERNATIVA;1075;1075;1075
4;2015;5;1076;AMI-CDE;ASAMBLEA MUNICIPAL DE IZQUIERDAS-CORELLA DECIDE ER;1076;1076;1076
4;2015;5;1077;ACS/ASA;ASAMBLEA PARA EL CAMBIO SOCIAL / ALDAKETA SOZIALER;1077;1077;1077
4;2015;5;1078;AQUI;ASAMBLEA QUINTANAR;1078;1078;1078
4;2015;5;1079;AMF;ASAMBLEAS MUNICIPALES DE FUERTEVENTURA;1079;1079;1079
4;2015;5;1080;AUPSJR-SSP;ASAMBLEA UNIFICADA DEL PUEBLO SAN JUAN DE LA RAMBL;1080;1080;1080
4;2015;5;1081;AV;ASAMBLEA VALSEQUILLERA;1081;1081;1081
4;2015;5;1082;AVBB;ASAMBLEA VECINAL BERNEDO BIZIRIK;1082;1082;1082
4;2015;5;1083;AVEAL;ASAMBLEA VECINAL DE EL ARENAL;1083;1083;1083
4;2015;5;1084;ASAMBLEA VE;ASAMBLEA VECINAL DE RIBERA ALTA;1084;1084;1084
4;2015;5;1085;A.SANCTI SP;A.SANCTI SPIRITUS;1085;1085;1085
4;2015;5;1088;ASpUN;ASEMBLEA pola UNIDADE;1088;1088;1088
4;2015;5;1090;ASKOGAIN;ASKOGAIN;1090;1090;1090
4;2015;5;1091;ASBA;ASOCIACION DE BARRIOS;1091;1091;1091
4;2015;5;1092;ARB;ASOCIACION DE RESIDENTES DE BENICASIM;1092;1092;1092
4;2015;5;1093;AVIH;ASOCIACION DE VECINOS INDEPENDIENTES POR HUMANES;1093;1093;1093
4;2015;5;1094;AIC;ASOCIACION INDEPENDIENTE CLUNIA;1094;1094;1094
4;2015;5;1095;AUNA;ASOCIACION PARA LA UNION DE LOS NUCLEOS DE ANDILLA;1095;1095;1095
4;2015;5;1096;ARIZA;ASOCIACION RURAL IZAGAONDOA;1096;1096;1096
4;2015;5;1097;A.V.I.;ASOCIACION VECINAL INDEPENDIENTE;1097;1097;1097
4;2015;5;1098;A.V.M.;ASOCIACIÓN VECINAL MAMBRILLA;1098;1098;1098
4;2015;5;1099;ASÓN EN COM;ASÓN EN COMÚN LIMPIAS - SEÑA;1099;1099;1099
4;2015;5;1100;ASÓN EN COM;ASÓN EN COMÚN RAMALES;1100;1100;1100
4;2015;5;1103;AT;ASSEMBLEA DE TAGAMANENT;1103;1103;1103
4;2015;5;1104;ABP;ASSEMBLEA PER BANYALBUFAR I ES PORT;1104;1104;1104
4;2015;5;1107;AxSJ-MES-AP;ASSEMBLEA PER SANT JOAN-MÉS-APIB;1107;1107;1107
4;2015;5;1108;APV;ASSEMBLEA PER VILAJUÏGA;1108;1108;1108
4;2015;5;1110;AVVIC;ASSOCIACIÓ DE VEÏNES I VEÏNS INDEPENDENTS DE CASTE;1110;1110;1110
4;2015;5;1112;AB;ASTEASU BATUZ;1112;1112;1112
4;2015;5;1113;ASTURIANIST;Asturianistes;1113;1113;1113
4;2015;5;1114;AS ZIZUR;AS ZIZUR;1114;1114;1114
4;2015;5;1119;Aurelia;AURELIA VERDE;1119;1119;1119
4;2015;5;1120;ABB;AURRENA BEIZAMA BAI;1120;1120;1120
4;2015;5;1123;A.I.V.;AUTENTICS INDEPENDENTS DE VILAMAJOR;1123;1123;1123
4;2015;5;1125;AZ;AUZOLANEAN;1125;1125;1125
4;2015;5;1126;AUZ-G;AUZOLAN GUESALAZ;1126;1126;1126
4;2015;5;1127;AVANCEM-MES;AVANCEM-MES, MOVIMENT D'ESQUERRES;1127;1127;1127
4;2015;5;1131;AVENÇ;AVENÇ MUNICIPAL;1131;1131;1131
4;2015;5;1132;AVI;AVI (Agrupación Vecinal de Iruña de Oca);1132;1132;1132
4;2015;5;1134;AVUI D-A.;AVUI DEMOCRÀCIA - ARA;1134;1134;1134
4;2015;5;1135;AU;AYEGUI UNIDO;1135;1135;1135
4;2015;5;81523;COALICION I;COALICION INDEPENDIENTE DE MODUBAR Y COJOBAR;1523;1523;1523
4;2015;5;81533;EN COMUN;COALICION IZQUIERDA UNIDA LOS VERDES: EN COMUN;1534;3302;3302
4;2015;5;81534;IU-LV: EN C;COALICION IZQUIERDA UNIDA LOS VERDES: EN COMUN;1534;3302;3302
4;2015;5;81538;CB;COALICION POR EL BIERZO;1538;1538;1538
4;2015;5;81550;C;COMPROMETIDOS, AGRUPACION DE ELECTORES INDEPENDIEN;1550;1550;1550
4;2015;5;81868;C.P.T.;CONDADO PARA TODOS;1868;1868;1868
4;2015;5;81869;CMP;CONFEDERACIÓN MUNICIPALISTA PANMEDITERRÁNEA;1869;1869;1869
4;2015;5;81871;CCdeC;CONSEJO CIUDADANO DE CARDEÑADIJO;1871;1871;1871
4;2015;5;81906;CCL;CORPORACION CARBAJOSA LIBRE;1906;1906;1906
4;2015;5;81919;CURUEÑO EN;CURUEÑO EN COMUN;1919;1919;1919
4;2015;5;81926;DNP;DEFENDIENDO NUESTRO PUEBLO;1926;1926;1926
4;2015;5;81928;MdA;DE MANCERA DE ABAJO;1928;1928;1928
4;2015;5;81935;D.N.;DEMOCRACIA NACIONAL;1936;1936;1936
4;2015;5;81946;DRCyL;DEMOCRACIA REGIONALISTA;1948;1948;1948
4;2015;5;81948;DRCyL;DEMOCRACIA REGIONALISTA DE CASTILLA Y LEON;1948;1948;1948
4;2015;5;81976;ECD;EL CERRO DECIDE;1976;1976;1976
4;2015;5;81979;EA;ELECTORES POR ALDEALSEÑOR;1979;1979;1979
4;2015;5;81993;EN COMUN;EN COMUN;2000;2000;2000
4;2015;5;81994;I.U.;EN COMUN;2000;2000;2000
4;2015;5;81995;MATABUENA E;EN COMUN;1995;1995;1995
4;2015;5;81996;OREJANA EN;EN COMUN;1996;1996;1996
4;2015;5;81997;RIAZA EN CO;EN COMUN;1997;1997;1997
4;2015;5;81998;SEGOVIA EN;EN COMUN;1998;1998;1998
4;2015;5;81999;TORRE EN CO;EN COMUN;1999;1999;1999
4;2015;5;82000;EN COMÚN;EN COMÚN;2000;2000;2000
4;2015;5;82047;ETB;ENTRE TODXS, BÉJAR;2047;2047;2047
4;2015;5;82050;EQUO;EQUO;2050;2050;2050
4;2015;5;82052;EQUO;EQUO;2050;2050;2050
4;2015;5;82238;EH Bildu;EUSKAL HERRIA BILDU;2240;2240;2240
4;2015;5;82242;E.A.J.-P.N.;EUZKO ALDERDI JELTZALEA-PARTIDO NACIONALISTA VASCO;2243;2243;2243
4;2015;5;82265;FE de las J;FALANGE ESPAÑOLA DE LAS J.O.N.S.;2265;2265;2265
4;2015;5;82293;FORO FUENTE;FF DE F;2293;2293;2293
4;2015;5;82313;FAE;FUENTEÑOS AGRUPACION ELECTORAL;2313;2313;2313
4;2015;5;82314;FA;FUENTIDUEÑA ACTIVA;2314;2314;2314
4;2015;5;82324;GANA MEDINA;GANA MEDINA-TOMA LA PALABRA;5432;3302;3302
4;2015;5;82374;GZ;GANA ZAMORA. LA ALTERNATIVA DE LA CIUDADANIA;2374;2374;2374
4;2015;5;82413;GET;GANEMOS EL TIEMBLO;2413;2413;2413
4;2015;5;82426;GANEMOS;GANEMOS ITERO DE LA VEGA: GANEMOS PALENCIA;2426;2426;2426
4;2015;5;82449;GANEMOS LOM;GANEMOS LOMAS DE CAMPOS:GANEMOS PALENCIA;2449;2449;2449
4;2015;5;82450;GANEMOS;GANEMOS MAGAZ: GANEMOS PALENCIA;3302;3302;3302
